state,county,level,eevp,votes_harris_k_total,votes_harris_k_advance,votes_harris_k_provisional,votes_harris_k_absentee_mail,votes_harris_k_absentee_in_person,votes_harris_k_election_day_in_person,votes_trump_d_total,votes_trump_d_advance,votes_trump_d_provisional,votes_trump_d_absentee_mail,votes_trump_d_absentee_in_person,votes_trump_d_election_day_in_person,total_votes_2024,pct_dem_2024,pct_rep_2024,total_votes_2020,pct_dem_2020,pct_rep_2020
Massachusetts,Harwich,township,99,5450,NA,NA,NA,NA,NA,3445,NA,NA,NA,NA,NA,9042,60.274275602742755,38.09997788099978,NA,NA,NA
Massachusetts,Swampscott,township,99,6201,NA,NA,NA,NA,NA,2683,NA,NA,NA,NA,NA,9034,68.64069072393181,29.698915209209652,NA,NA,NA
Massachusetts,Holliston,township,99,6233,NA,NA,NA,NA,NA,2607,NA,NA,NA,NA,NA,9026,69.05606027033016,28.883226235320187,NA,NA,NA
Massachusetts,Seekonk,township,99,4367,NA,NA,NA,NA,NA,4478,NA,NA,NA,NA,NA,9009,48.47374847374847,49.70584970584971,NA,NA,NA
Massachusetts,Northborough,township,99,5739,NA,NA,NA,NA,NA,2921,NA,NA,NA,NA,NA,8914,64.38187121382096,32.768678483284724,NA,NA,NA
Massachusetts,Uxbridge,township,99,4161,NA,NA,NA,NA,NA,4572,NA,NA,NA,NA,NA,8882,46.847556856563834,51.47489304210763,NA,NA,NA
Massachusetts,Raynham,township,99,3977,NA,NA,NA,NA,NA,4611,NA,NA,NA,NA,NA,8751,45.44623471603246,52.69112101474117,NA,NA,NA
Massachusetts,Wayland,township,99,6701,NA,NA,NA,NA,NA,1702,NA,NA,NA,NA,NA,8625,77.69275362318841,19.733333333333334,NA,NA,NA
Massachusetts,Kingston,township,99,4216,NA,NA,NA,NA,NA,4233,NA,NA,NA,NA,NA,8591,49.07461296705855,49.27249447095798,NA,NA,NA
Massachusetts,Whitman,township,99,4086,NA,NA,NA,NA,NA,4316,NA,NA,NA,NA,NA,8562,47.72249474421864,50.40878299462742,NA,NA,NA
Massachusetts,East Bridgewater,township,99,3708,NA,NA,NA,NA,NA,4634,NA,NA,NA,NA,NA,8493,43.65948428117273,54.56258094901684,NA,NA,NA
Massachusetts,Chelsea,township,99,5635,NA,NA,NA,NA,NA,2539,NA,NA,NA,NA,NA,8455,66.64695446481372,30.02956830277942,NA,NA,NA
Massachusetts,Webster,township,99,3731,NA,NA,NA,NA,NA,4379,NA,NA,NA,NA,NA,8257,45.185902870291876,53.03378951192927,NA,NA,NA
Massachusetts,Medway,township,99,4951,NA,NA,NA,NA,NA,3146,NA,NA,NA,NA,NA,8235,60.121432908318155,38.202792956891315,NA,NA,NA
Massachusetts,Charlton,township,99,3438,NA,NA,NA,NA,NA,4466,NA,NA,NA,NA,NA,8066,42.62335730225639,55.36821224894619,NA,NA,NA
Massachusetts,Bedford,township,99,5728,NA,NA,NA,NA,NA,2137,NA,NA,NA,NA,NA,8054,71.11994040228458,26.533399553017134,NA,NA,NA
Massachusetts,Rehoboth,township,99,3447,NA,NA,NA,NA,NA,4486,NA,NA,NA,NA,NA,8051,42.81455719786362,55.71978636194262,NA,NA,NA
Massachusetts,Millbury,township,99,3871,NA,NA,NA,NA,NA,3956,NA,NA,NA,NA,NA,7985,48.47839699436443,49.54289292423294,NA,NA,NA
Massachusetts,Lynnfield,township,98.99,3788,NA,NA,NA,NA,NA,4060,NA,NA,NA,NA,NA,7971,47.52226822230586,50.934638062978294,NA,NA,NA
Massachusetts,Medfield,township,99,5207,NA,NA,NA,NA,NA,2492,NA,NA,NA,NA,NA,7870,66.16264294790344,31.664548919949173,NA,NA,NA
Massachusetts,Lakeville,township,99,3256,NA,NA,NA,NA,NA,4316,NA,NA,NA,NA,NA,7715,42.20349967595593,55.94296824368114,NA,NA,NA
Massachusetts,Wrentham,township,99,3896,NA,NA,NA,NA,NA,3595,NA,NA,NA,NA,NA,7658,50.87490206320188,46.94437189866806,NA,NA,NA
Massachusetts,Tyngsborough,township,99,3751,NA,NA,NA,NA,NA,3561,NA,NA,NA,NA,NA,7460,50.28150134048257,47.734584450402146,NA,NA,NA
Massachusetts,Oxford,township,99,3259,NA,NA,NA,NA,NA,4048,NA,NA,NA,NA,NA,7430,43.86271870794078,54.48183041722746,NA,NA,NA
Massachusetts,Clinton,township,99,4134,NA,NA,NA,NA,NA,3096,NA,NA,NA,NA,NA,7373,56.069442560694426,41.991048419910484,NA,NA,NA
Massachusetts,Brewster,township,99,4768,NA,NA,NA,NA,NA,2333,NA,NA,NA,NA,NA,7212,66.1120354963949,32.34886300610094,NA,NA,NA
Massachusetts,Pepperell,township,99,3703,NA,NA,NA,NA,NA,3339,NA,NA,NA,NA,NA,7206,51.38773244518457,46.33638634471274,NA,NA,NA
Massachusetts,Lunenburg,township,99,3805,NA,NA,NA,NA,NA,3168,NA,NA,NA,NA,NA,7131,53.35857523488992,44.425746739587716,NA,NA,NA
Massachusetts,Groton,township,99,4764,NA,NA,NA,NA,NA,2177,NA,NA,NA,NA,NA,7098,67.11749788672866,30.670611439842208,NA,NA,NA
Massachusetts,Carver,township,99,3008,NA,NA,NA,NA,NA,3941,NA,NA,NA,NA,NA,7059,42.61226802663267,55.8294375973934,NA,NA,NA
Massachusetts,Nantucket,township,99,4757,NA,NA,NA,NA,NA,2159,NA,NA,NA,NA,NA,7042,67.55183186594718,30.65890372053394,NA,NA,NA
Massachusetts,Southbridge,township,99,3488,NA,NA,NA,NA,NA,3314,NA,NA,NA,NA,NA,6948,50.201496833621185,47.6971790443293,NA,NA,NA
Massachusetts,Norwell,township,99,3845,NA,NA,NA,NA,NA,2881,NA,NA,NA,NA,NA,6850,56.13138686131387,42.058394160583944,NA,NA,NA
Massachusetts,Hanson,township,99,2931,NA,NA,NA,NA,NA,3687,NA,NA,NA,NA,NA,6738,43.499554764024936,54.719501335707925,NA,NA,NA
Massachusetts,Hull,township,99,4100,NA,NA,NA,NA,NA,2499,NA,NA,NA,NA,NA,6709,61.11193918616783,37.24847220152034,NA,NA,NA
Massachusetts,Norfolk,township,99,3816,NA,NA,NA,NA,NA,2695,NA,NA,NA,NA,NA,6609,57.739446209714025,40.77772734150401,NA,NA,NA
Massachusetts,Maynard,township,98.99,4611,NA,NA,NA,NA,NA,1737,NA,NA,NA,NA,NA,6487,71.0806227840296,26.77663018344381,NA,NA,NA
Massachusetts,Littleton,township,99,4283,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,6444,66.46492861576661,31.253879577901923,NA,NA,NA
Massachusetts,Weston,township,98.99,4452,NA,NA,NA,NA,NA,1756,NA,NA,NA,NA,NA,6391,69.6604600219058,27.476138319511815,NA,NA,NA
Massachusetts,Palmer,township,99,2726,NA,NA,NA,NA,NA,3478,NA,NA,NA,NA,NA,6327,43.0851904536115,54.97076023391813,NA,NA,NA
Massachusetts,Spencer,township,99,2755,NA,NA,NA,NA,NA,3413,NA,NA,NA,NA,NA,6267,43.96042763682783,54.459869155895966,NA,NA,NA
Massachusetts,Dudley,township,99,2649,NA,NA,NA,NA,NA,3498,NA,NA,NA,NA,NA,6253,42.36366544058852,55.941148248840555,NA,NA,NA
Massachusetts,Sutton,township,98.99,2851,NA,NA,NA,NA,NA,3233,NA,NA,NA,NA,NA,6193,46.035846923946394,52.20410140481189,NA,NA,NA
Massachusetts,Leicester,township,99,2768,NA,NA,NA,NA,NA,3274,NA,NA,NA,NA,NA,6166,44.89133960428154,53.097632176451505,NA,NA,NA
Massachusetts,Acushnet,township,98.99,2261,NA,NA,NA,NA,NA,3745,NA,NA,NA,NA,NA,6091,37.120341487440484,61.4841569528813,NA,NA,NA
Massachusetts,Southborough,township,99,4071,NA,NA,NA,NA,NA,1810,NA,NA,NA,NA,NA,6029,67.52363576049096,30.02156244816719,NA,NA,NA
Massachusetts,Sturbridge,township,99,3137,NA,NA,NA,NA,NA,2709,NA,NA,NA,NA,NA,5966,52.58129399932953,45.40730807911498,NA,NA,NA
Massachusetts,Holbrook,township,99,3278,NA,NA,NA,NA,NA,2522,NA,NA,NA,NA,NA,5916,55.40906017579446,42.63015551048005,NA,NA,NA
Massachusetts,Millis,township,99,3518,NA,NA,NA,NA,NA,2243,NA,NA,NA,NA,NA,5871,59.921648782149546,38.20473513881792,NA,NA,NA
Massachusetts,Rutland,township,98.99,2687,NA,NA,NA,NA,NA,3003,NA,NA,NA,NA,NA,5808,46.26377410468319,51.70454545454545,NA,NA,NA
Massachusetts,Southwick,township,98.99,2282,NA,NA,NA,NA,NA,3428,NA,NA,NA,NA,NA,5808,39.290633608815426,59.02203856749311,NA,NA,NA
Massachusetts,Douglas,township,99,2403,NA,NA,NA,NA,NA,3265,NA,NA,NA,NA,NA,5762,41.70426935091982,56.66435265532801,NA,NA,NA
Massachusetts,Middleton,township,99,2549,NA,NA,NA,NA,NA,3077,NA,NA,NA,NA,NA,5726,44.51624170450577,53.73733845616486,NA,NA,NA
Massachusetts,Athol,township,98.99,2574,NA,NA,NA,NA,NA,2935,NA,NA,NA,NA,NA,5612,45.86600142551675,52.29864575908767,NA,NA,NA
Massachusetts,North Adams,township,99,3678,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,5542,66.36593287621797,31.577047997112956,NA,NA,NA
Massachusetts,Plainville,township,99,2758,NA,NA,NA,NA,NA,2604,NA,NA,NA,NA,NA,5492,50.21849963583394,47.41442097596504,NA,NA,NA
Massachusetts,Georgetown,township,99,2847,NA,NA,NA,NA,NA,2528,NA,NA,NA,NA,NA,5468,52.06656912948061,46.23262618873446,NA,NA,NA
Massachusetts,Freetown,township,99,2203,NA,NA,NA,NA,NA,3145,NA,NA,NA,NA,NA,5442,40.48144064682102,57.79125321572951,NA,NA,NA
Massachusetts,Salisbury,township,99,2633,NA,NA,NA,NA,NA,2714,NA,NA,NA,NA,NA,5441,48.39183973534277,49.880536666054034,NA,NA,NA
Massachusetts,Sterling,township,99,2788,NA,NA,NA,NA,NA,2525,NA,NA,NA,NA,NA,5421,51.42962553034496,46.57812211769046,NA,NA,NA
Massachusetts,Townsend,township,98.99,2509,NA,NA,NA,NA,NA,2808,NA,NA,NA,NA,NA,5417,46.31714971386376,51.83681004245893,NA,NA,NA
Massachusetts,Upton,township,99,3037,NA,NA,NA,NA,NA,2174,NA,NA,NA,NA,NA,5324,57.04357625845229,40.83395942900075,NA,NA,NA
Massachusetts,Westminster,township,99,2542,NA,NA,NA,NA,NA,2619,NA,NA,NA,NA,NA,5268,48.253606681852695,49.71526195899772,NA,NA,NA
Massachusetts,Boxford,township,99,2925,NA,NA,NA,NA,NA,2223,NA,NA,NA,NA,NA,5245,55.767397521449,42.38322211630124,NA,NA,NA
Massachusetts,Cohasset,township,99,3436,NA,NA,NA,NA,NA,1705,NA,NA,NA,NA,NA,5244,65.52250190694127,32.513348588863465,NA,NA,NA
Massachusetts,Winchendon,township,99,2159,NA,NA,NA,NA,NA,2930,NA,NA,NA,NA,NA,5194,41.56719291490181,56.41124374278013,NA,NA,NA
Massachusetts,Blackstone,township,98.99,2239,NA,NA,NA,NA,NA,2781,NA,NA,NA,NA,NA,5099,43.910570700137285,54.54010590311826,NA,NA,NA
Massachusetts,Monson,township,99,2229,NA,NA,NA,NA,NA,2706,NA,NA,NA,NA,NA,5027,44.340560970757906,53.82932166301969,NA,NA,NA
Massachusetts,Rockport,township,99,3598,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,4976,72.30707395498392,26.225884244372992,NA,NA,NA
Massachusetts,Ware,township,99,2296,NA,NA,NA,NA,NA,2571,NA,NA,NA,NA,NA,4948,46.402586903799516,51.96038803556993,NA,NA,NA
Massachusetts,Mattapoisett,township,98.99,2698,NA,NA,NA,NA,NA,2064,NA,NA,NA,NA,NA,4821,55.96349305123418,42.81269446172993,NA,NA,NA
Massachusetts,Halifax,township,99,2035,NA,NA,NA,NA,NA,2686,NA,NA,NA,NA,NA,4800,42.395833333333336,55.958333333333336,NA,NA,NA
Massachusetts,Chatham,township,99,2952,NA,NA,NA,NA,NA,1743,NA,NA,NA,NA,NA,4776,61.80904522613066,36.494974874371856,NA,NA,NA
Massachusetts,Dighton,township,99,1894,NA,NA,NA,NA,NA,2793,NA,NA,NA,NA,NA,4759,39.798276948938856,58.688800168102546,NA,NA,NA
Massachusetts,Orleans,township,98.99,3223,NA,NA,NA,NA,NA,1431,NA,NA,NA,NA,NA,4728,68.16835871404399,30.266497461928935,NA,NA,NA
Massachusetts,Newbury,township,98.99,2870,NA,NA,NA,NA,NA,1758,NA,NA,NA,NA,NA,4720,60.80508474576271,37.24576271186441,NA,NA,NA
Massachusetts,Montague,township,98.99,3189,NA,NA,NA,NA,NA,1351,NA,NA,NA,NA,NA,4719,67.57787666878576,28.628946810764994,NA,NA,NA
Massachusetts,Stow,township,98.99,3413,NA,NA,NA,NA,NA,1165,NA,NA,NA,NA,NA,4715,72.38600212089078,24.708377518557793,NA,NA,NA
Massachusetts,Ayer,township,98.99,2870,NA,NA,NA,NA,NA,1638,NA,NA,NA,NA,NA,4615,62.18851570964247,35.49295774647887,NA,NA,NA
Massachusetts,Hamilton,township,99,3080,NA,NA,NA,NA,NA,1414,NA,NA,NA,NA,NA,4600,66.95652173913044,30.73913043478261,NA,NA,NA
Massachusetts,Templeton,township,99,1875,NA,NA,NA,NA,NA,2579,NA,NA,NA,NA,NA,4561,41.10940583205437,56.544617408463054,NA,NA,NA
Massachusetts,West Bridgewater,township,99,2015,NA,NA,NA,NA,NA,2460,NA,NA,NA,NA,NA,4543,44.35395113361215,54.149240589918556,NA,NA,NA
Massachusetts,West Boylston,township,98.99,2583,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,NA,4507,57.310849789216775,39.937874417572665,NA,NA,NA
Massachusetts,Groveland,township,99,2242,NA,NA,NA,NA,NA,2069,NA,NA,NA,NA,NA,4389,51.082251082251084,47.14057871952609,NA,NA,NA
Massachusetts,Adams,township,98.99,2593,NA,NA,NA,NA,NA,1655,NA,NA,NA,NA,NA,4330,59.88452655889145,38.22170900692841,NA,NA,NA
Massachusetts,Merrimac,township,99,2340,NA,NA,NA,NA,NA,1779,NA,NA,NA,NA,NA,4192,55.8206106870229,42.43797709923664,NA,NA,NA
Massachusetts,Lancaster,township,99,2300,NA,NA,NA,NA,NA,1788,NA,NA,NA,NA,NA,4184,54.97131931166348,42.734225621414915,NA,NA,NA
Massachusetts,Berkley,township,99,1596,NA,NA,NA,NA,NA,2523,NA,NA,NA,NA,NA,4167,38.30093592512599,60.5471562275018,NA,NA,NA
Massachusetts,Topsfield,township,99,2412,NA,NA,NA,NA,NA,1666,NA,NA,NA,NA,NA,4143,58.218682114409845,40.21240646874246,NA,NA,NA
Massachusetts,Eastham,township,99,2880,NA,NA,NA,NA,NA,1155,NA,NA,NA,NA,NA,4104,70.17543859649123,28.14327485380117,NA,NA,NA
Massachusetts,Southampton,township,99,2120,NA,NA,NA,NA,NA,1876,NA,NA,NA,NA,NA,4076,52.01177625122669,46.025515210991166,NA,NA,NA
Massachusetts,Rowley,township,99,2010,NA,NA,NA,NA,NA,1890,NA,NA,NA,NA,NA,3970,50.62972292191436,47.60705289672544,NA,NA,NA
Massachusetts,Harvard,township,99,2975,NA,NA,NA,NA,NA,901,NA,NA,NA,NA,NA,3964,75.05045408678103,22.729566094853684,NA,NA,NA
Massachusetts,Rochester,township,98.99,1658,NA,NA,NA,NA,NA,2219,NA,NA,NA,NA,NA,3935,42.134688691232526,56.39135959339263,NA,NA,NA
Massachusetts,Mendon,township,99,1958,NA,NA,NA,NA,NA,1873,NA,NA,NA,NA,NA,3902,50.17939518195797,48.001025115325476,NA,NA,NA
Massachusetts,Great Barrington,township,99,3084,NA,NA,NA,NA,NA,706,NA,NA,NA,NA,NA,3895,79.17843388960205,18.125802310654684,NA,NA,NA
Massachusetts,Granby,township,99,1912,NA,NA,NA,NA,NA,1917,NA,NA,NA,NA,NA,3889,49.16430959115454,49.292877346361536,NA,NA,NA
Massachusetts,Orange,township,99,1846,NA,NA,NA,NA,NA,1932,NA,NA,NA,NA,NA,3852,47.92315680166148,50.15576323987539,NA,NA,NA
Massachusetts,Lincoln,township,98.99,3133,NA,NA,NA,NA,NA,617,NA,NA,NA,NA,NA,3822,81.97278911564626,16.143380429094716,NA,NA,NA
Massachusetts,Ashburnham,township,98.99,1909,NA,NA,NA,NA,NA,1754,NA,NA,NA,NA,NA,3738,51.07009095773141,46.923488496522204,NA,NA,NA
Massachusetts,Shirley,township,98.99,2028,NA,NA,NA,NA,NA,1535,NA,NA,NA,NA,NA,3644,55.65312843029638,42.12403951701427,NA,NA,NA
Massachusetts,Bolton,township,98.99,2436,NA,NA,NA,NA,NA,1096,NA,NA,NA,NA,NA,3620,67.29281767955801,30.276243093922652,NA,NA,NA
Massachusetts,Dalton,township,99,2311,NA,NA,NA,NA,NA,1189,NA,NA,NA,NA,NA,3571,64.71576589190703,33.29599551946234,NA,NA,NA
Massachusetts,Dover,township,99,2361,NA,NA,NA,NA,NA,1100,NA,NA,NA,NA,NA,3561,66.30160067396798,30.890199382196013,NA,NA,NA
Massachusetts,Marion,township,99,2168,NA,NA,NA,NA,NA,1294,NA,NA,NA,NA,NA,3513,61.71363506974096,36.834614289780816,NA,NA,NA
Massachusetts,Manchester-by-the-Sea,township,99,2479,NA,NA,NA,NA,NA,932,NA,NA,NA,NA,NA,3487,71.09262976770863,26.727846286205907,NA,NA,NA
Massachusetts,Hopedale,township,99,2012,NA,NA,NA,NA,NA,1406,NA,NA,NA,NA,NA,3485,57.73314203730273,40.344332855093256,NA,NA,NA
Massachusetts,Williamstown,township,99,2886,NA,NA,NA,NA,NA,484,NA,NA,NA,NA,NA,3454,83.55529820497974,14.012738853503185,NA,NA,NA
Massachusetts,Boylston,township,99,1855,NA,NA,NA,NA,NA,1356,NA,NA,NA,NA,NA,3312,56.00845410628019,40.94202898550725,NA,NA,NA
Massachusetts,Carlisle,township,99,2546,NA,NA,NA,NA,NA,650,NA,NA,NA,NA,NA,3267,77.93082338536884,19.89592898683808,NA,NA,NA
Massachusetts,Hadley,township,99,2207,NA,NA,NA,NA,NA,962,NA,NA,NA,NA,NA,3255,67.80337941628264,29.55453149001536,NA,NA,NA
Massachusetts,Hampden,township,98.99,1411,NA,NA,NA,NA,NA,1772,NA,NA,NA,NA,NA,3241,43.53594569577291,54.67448318420241,NA,NA,NA
Massachusetts,Deerfield,township,98.99,2275,NA,NA,NA,NA,NA,857,NA,NA,NA,NA,NA,3222,70.60831781502172,26.5983860955928,NA,NA,NA
Massachusetts,Lee,township,99,2127,NA,NA,NA,NA,NA,994,NA,NA,NA,NA,NA,3194,66.59361302442079,31.120851596743893,NA,NA,NA
Massachusetts,West Newbury,township,99,2035,NA,NA,NA,NA,NA,1079,NA,NA,NA,NA,NA,3181,63.97359320968249,33.92015089594467,NA,NA,NA
Massachusetts,Boxborough,township,98.99,2284,NA,NA,NA,NA,NA,765,NA,NA,NA,NA,NA,3133,72.90137248643472,24.417491222470474,NA,NA,NA
Massachusetts,Lenox,township,99,2454,NA,NA,NA,NA,NA,589,NA,NA,NA,NA,NA,3102,79.11025145067698,18.98774983881367,NA,NA,NA
Massachusetts,Barre,township,99,1404,NA,NA,NA,NA,NA,1622,NA,NA,NA,NA,NA,3071,45.7180071637903,52.816672093780525,NA,NA,NA
Massachusetts,Oak Bluffs,township,99,2218,NA,NA,NA,NA,NA,796,NA,NA,NA,NA,NA,3064,72.38903394255874,25.97911227154047,NA,NA,NA
Massachusetts,Paxton,township,99,1556,NA,NA,NA,NA,NA,1346,NA,NA,NA,NA,NA,2952,52.710027100271006,45.59620596205962,NA,NA,NA
Massachusetts,Hubbardston,township,98.99,1259,NA,NA,NA,NA,NA,1610,NA,NA,NA,NA,NA,2933,42.92533242413911,54.89260143198091,NA,NA,NA
Massachusetts,Edgartown,township,99,1950,NA,NA,NA,NA,NA,854,NA,NA,NA,NA,NA,2861,68.1579867179308,29.849702901083536,NA,NA,NA
Massachusetts,North Brookfield,township,99,1153,NA,NA,NA,NA,NA,1621,NA,NA,NA,NA,NA,2815,40.95914742451154,57.58436944937833,NA,NA,NA
Massachusetts,Sherborn,township,99,2039,NA,NA,NA,NA,NA,554,NA,NA,NA,NA,NA,2667,76.45294338207724,20.772403449568802,NA,NA,NA
Massachusetts,Provincetown,township,98.99,2422,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,2649,91.43072857682144,7.210268025670064,NA,NA,NA
Massachusetts,Warren,township,98.99,1071,NA,NA,NA,NA,NA,1508,NA,NA,NA,NA,NA,2639,40.58355437665782,57.142857142857146,NA,NA,NA
Massachusetts,Tisbury,township,99,1962,NA,NA,NA,NA,NA,544,NA,NA,NA,NA,NA,2577,76.1350407450524,21.109817617384557,NA,NA,NA
Massachusetts,Wenham,township,98.99,1716,NA,NA,NA,NA,NA,779,NA,NA,NA,NA,NA,2552,67.24137931034483,30.525078369905955,NA,NA,NA
Massachusetts,Avon,township,98.99,1374,NA,NA,NA,NA,NA,1124,NA,NA,NA,NA,NA,2538,54.1371158392435,44.28684003152088,NA,NA,NA
Massachusetts,Princeton,township,99,1436,NA,NA,NA,NA,NA,988,NA,NA,NA,NA,NA,2468,58.18476499189627,40.032414910858996,NA,NA,NA
Massachusetts,Essex,township,99,1535,NA,NA,NA,NA,NA,807,NA,NA,NA,NA,NA,2390,64.22594142259415,33.76569037656904,NA,NA,NA
Massachusetts,Wellfleet,township,99,1816,NA,NA,NA,NA,NA,501,NA,NA,NA,NA,NA,2383,76.20646244229962,21.02391942929081,NA,NA,NA
Massachusetts,Berlin,township,99,1374,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,2379,57.75535939470366,39.51240016813787,NA,NA,NA
Massachusetts,Brimfield,township,98.99,1017,NA,NA,NA,NA,NA,1271,NA,NA,NA,NA,NA,2344,43.38737201365188,54.22354948805461,NA,NA,NA
Massachusetts,West Brookfield,township,99,1113,NA,NA,NA,NA,NA,1160,NA,NA,NA,NA,NA,2308,48.22357019064125,50.25996533795494,NA,NA,NA
Massachusetts,Nahant,township,98.99,1407,NA,NA,NA,NA,NA,837,NA,NA,NA,NA,NA,2264,62.14664310954063,36.96996466431096,NA,NA,NA
Massachusetts,Hatfield,township,99,1458,NA,NA,NA,NA,NA,703,NA,NA,NA,NA,NA,2201,66.24261699227624,31.940027260336212,NA,NA,NA
Massachusetts,Dunstable,township,99,1196,NA,NA,NA,NA,NA,957,NA,NA,NA,NA,NA,2180,54.862385321100916,43.89908256880734,NA,NA,NA
Massachusetts,West Tisbury,township,98.99,1747,NA,NA,NA,NA,NA,363,NA,NA,NA,NA,NA,2163,80.7674526121128,16.78224687933426,NA,NA,NA
Massachusetts,Brookfield,township,99,924,NA,NA,NA,NA,NA,1109,NA,NA,NA,NA,NA,2072,44.5945945945946,53.52316602316602,NA,NA,NA
Massachusetts,Sheffield,township,99,1367,NA,NA,NA,NA,NA,570,NA,NA,NA,NA,NA,1995,68.52130325814537,28.571428571428573,NA,NA,NA
Massachusetts,Ashby,township,99,934,NA,NA,NA,NA,NA,1007,NA,NA,NA,NA,NA,1978,47.21941354903943,50.91001011122346,NA,NA,NA
Massachusetts,Plympton,township,99,877,NA,NA,NA,NA,NA,1058,NA,NA,NA,NA,NA,1972,44.47261663286004,53.65111561866126,NA,NA,NA
Massachusetts,Cheshire,township,99,1031,NA,NA,NA,NA,NA,876,NA,NA,NA,NA,NA,1924,53.58627858627859,45.53014553014553,NA,NA,NA
Massachusetts,Northfield,township,99,1159,NA,NA,NA,NA,NA,687,NA,NA,NA,NA,NA,1899,61.032122169562925,36.17693522906793,NA,NA,NA
Massachusetts,Sunderland,township,98.99,1407,NA,NA,NA,NA,NA,397,NA,NA,NA,NA,NA,1868,75.32119914346895,21.25267665952891,NA,NA,NA
Massachusetts,Lanesborough,township,99,1144,NA,NA,NA,NA,NA,644,NA,NA,NA,NA,NA,1822,62.78814489571899,35.345773874862786,NA,NA,NA
Massachusetts,Truro,township,99,1434,NA,NA,NA,NA,NA,358,NA,NA,NA,NA,NA,1818,78.87788778877888,19.691969196919693,NA,NA,NA
Massachusetts,Williamsburg,township,99,1371,NA,NA,NA,NA,NA,366,NA,NA,NA,NA,NA,1801,76.12437534702943,20.322043309272626,NA,NA,NA
Massachusetts,Millville,township,99,708,NA,NA,NA,NA,NA,1055,NA,NA,NA,NA,NA,1792,39.50892857142857,58.872767857142854,NA,NA,NA
Massachusetts,Hardwick,township,98.98,702,NA,NA,NA,NA,NA,832,NA,NA,NA,NA,NA,1556,45.11568123393316,53.47043701799486,NA,NA,NA
Massachusetts,Holland,township,98.98,655,NA,NA,NA,NA,NA,864,NA,NA,NA,NA,NA,1551,42.23081882656351,55.705996131528046,NA,NA,NA
Massachusetts,Bernardston,township,99,876,NA,NA,NA,NA,NA,491,NA,NA,NA,NA,NA,1396,62.750716332378225,35.17191977077364,NA,NA,NA
Massachusetts,East Brookfield,township,98.96,553,NA,NA,NA,NA,NA,767,NA,NA,NA,NA,NA,1337,41.361256544502616,57.36724008975318,NA,NA,NA
Massachusetts,Stockbridge,township,99,1073,NA,NA,NA,NA,NA,213,NA,NA,NA,NA,NA,1309,81.97097020626433,16.27196333078686,NA,NA,NA
Massachusetts,Conway,township,99,942,NA,NA,NA,NA,NA,315,NA,NA,NA,NA,NA,1296,72.68518518518519,24.305555555555557,NA,NA,NA
Massachusetts,Leverett,township,99,1079,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,1291,83.57862122385747,12.393493415956623,NA,NA,NA
Massachusetts,Oakham,township,98.98,511,NA,NA,NA,NA,NA,720,NA,NA,NA,NA,NA,1257,40.65234685759746,57.279236276849645,NA,NA,NA
Massachusetts,Westhampton,township,99,760,NA,NA,NA,NA,NA,434,NA,NA,NA,NA,NA,1230,61.78861788617886,35.28455284552845,NA,NA,NA
Massachusetts,Shutesbury,township,99,1015,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,NA,1223,82.9926410466067,13.818479149632052,NA,NA,NA
Massachusetts,Huntington,township,99,550,NA,NA,NA,NA,NA,647,NA,NA,NA,NA,NA,1221,45.04504504504504,52.98935298935299,NA,NA,NA
Massachusetts,Shelburne,township,99,907,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,1207,75.14498757249379,21.541010770505384,NA,NA,NA
Massachusetts,Ashfield,township,99,918,NA,NA,NA,NA,NA,237,NA,NA,NA,NA,NA,1203,76.30922693266832,19.700748129675812,NA,NA,NA
Massachusetts,Hinsdale,township,99,708,NA,NA,NA,NA,NA,464,NA,NA,NA,NA,NA,1199,59.049207673060884,38.69891576313594,NA,NA,NA
Massachusetts,Becket,township,99,716,NA,NA,NA,NA,NA,443,NA,NA,NA,NA,NA,1186,60.37099494097808,37.35244519392917,NA,NA,NA
Massachusetts,Phillipston,township,98.97,438,NA,NA,NA,NA,NA,697,NA,NA,NA,NA,NA,1158,37.82383419689119,60.189982728842836,NA,NA,NA
Massachusetts,Wales,township,99,434,NA,NA,NA,NA,NA,673,NA,NA,NA,NA,NA,1131,38.37312113174182,59.50486295313882,NA,NA,NA
Massachusetts,Buckland,township,99,807,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,NA,1129,71.47918511957485,26.12931798051373,NA,NA,NA
Massachusetts,Whately,township,98.99,707,NA,NA,NA,NA,NA,343,NA,NA,NA,NA,NA,1074,65.82867783985103,31.936685288640597,NA,NA,NA
Massachusetts,Otis,township,98.97,547,NA,NA,NA,NA,NA,487,NA,NA,NA,NA,NA,1060,51.60377358490566,45.943396226415096,NA,NA,NA
Massachusetts,Colrain,township,99,643,NA,NA,NA,NA,NA,357,NA,NA,NA,NA,NA,1034,62.18568665377176,34.52611218568666,NA,NA,NA
