state,office,updated_at,eevp,place,level,candidate_id,party,votes_total
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Chippewa,county,lacey-j,Other,80
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cottonwood,county,white-r,Republican,3328
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cottonwood,county,klobuchar-a,Democrat,2405
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cottonwood,county,lacey-j,Other,97
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cottonwood,county,whiting-r,Libertarian,82
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Jackson,county,white-r,Republican,3327
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Jackson,county,klobuchar-a,Democrat,2076
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Jackson,county,whiting-r,Libertarian,77
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Jackson,county,lacey-j,Other,68
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Yellow Medicine,county,white-r,Republican,3103
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Yellow Medicine,county,klobuchar-a,Democrat,2121
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Yellow Medicine,county,whiting-r,Libertarian,70
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Yellow Medicine,county,lacey-j,Other,65
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Rock,county,white-r,Republican,3283
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Rock,county,klobuchar-a,Democrat,1810
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Rock,county,lacey-j,Other,93
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Rock,county,whiting-r,Libertarian,88
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Stevens,county,white-r,Republican,2667
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Stevens,county,klobuchar-a,Democrat,2264
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Stevens,county,whiting-r,Libertarian,63
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Stevens,county,lacey-j,Other,56
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Swift,county,white-r,Republican,2667
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Swift,county,klobuchar-a,Democrat,2164
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Swift,county,lacey-j,Other,74
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Swift,county,whiting-r,Libertarian,61
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Marshall,county,white-r,Republican,3010
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Marshall,county,klobuchar-a,Democrat,1764
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Marshall,county,whiting-r,Libertarian,70
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Marshall,county,lacey-j,Other,64
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Watonwan,county,white-r,Republican,2488
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Watonwan,county,klobuchar-a,Democrat,2174
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Watonwan,county,lacey-j,Other,89
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Watonwan,county,whiting-r,Libertarian,79
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Pipestone,county,white-r,Republican,3154
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Pipestone,county,klobuchar-a,Democrat,1468
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Pipestone,county,lacey-j,Other,67
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Pipestone,county,whiting-r,Libertarian,61
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Clearwater,county,white-r,Republican,3203
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Clearwater,county,klobuchar-a,Democrat,1379
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Clearwater,county,whiting-r,Libertarian,71
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Clearwater,county,lacey-j,Other,58
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Murray,county,white-r,Republican,2796
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Murray,county,klobuchar-a,Democrat,1760
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Murray,county,lacey-j,Other,78
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Murray,county,whiting-r,Libertarian,51
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lac Qui Parle,county,white-r,Republican,2048
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lac Qui Parle,county,klobuchar-a,Democrat,1790
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lac Qui Parle,county,lacey-j,Other,53
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lac Qui Parle,county,whiting-r,Libertarian,50
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cook,county,klobuchar-a,Democrat,2517
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cook,county,white-r,Republican,1000
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cook,county,lacey-j,Other,49
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Cook,county,whiting-r,Libertarian,45
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Grant,county,white-r,Republican,1791
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Grant,county,klobuchar-a,Democrat,1576
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Grant,county,lacey-j,Other,89
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Grant,county,whiting-r,Libertarian,46
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Wilkin,county,white-r,Republican,1875
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Wilkin,county,klobuchar-a,Democrat,1298
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Wilkin,county,lacey-j,Other,59
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Wilkin,county,whiting-r,Libertarian,52
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Norman,county,klobuchar-a,Democrat,1574
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Norman,county,white-r,Republican,1549
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Norman,county,whiting-r,Libertarian,55
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Norman,county,lacey-j,Other,55
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lincoln,county,white-r,Republican,1815
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lincoln,county,klobuchar-a,Democrat,1258
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lincoln,county,lacey-j,Other,58
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lincoln,county,whiting-r,Libertarian,45
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Big Stone,county,white-r,Republican,1516
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Big Stone,county,klobuchar-a,Democrat,1225
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Big Stone,county,whiting-r,Libertarian,32
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Big Stone,county,lacey-j,Other,29
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Kittson,county,white-r,Republican,1226
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Kittson,county,klobuchar-a,Democrat,1189
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Kittson,county,lacey-j,Other,28
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.99,Kittson,county,whiting-r,Libertarian,18
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lake of the Woods,county,white-r,Republican,1514
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lake of the Woods,county,klobuchar-a,Democrat,721
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lake of the Woods,county,lacey-j,Other,32
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Lake of the Woods,county,whiting-r,Libertarian,26
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.98,Mahnomen,county,klobuchar-a,Democrat,1084
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.98,Mahnomen,county,white-r,Republican,997
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.98,Mahnomen,county,lacey-j,Other,35
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,98.98,Mahnomen,county,whiting-r,Libertarian,23
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Red Lake,county,white-r,Republican,1127
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Red Lake,county,klobuchar-a,Democrat,886
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Red Lake,county,whiting-r,Libertarian,37
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Red Lake,county,lacey-j,Other,33
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Traverse,county,white-r,Republican,906
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Traverse,county,klobuchar-a,Democrat,815
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Traverse,county,lacey-j,Other,33
Minnesota,U.S. Senate,2024-11-09T23:35:53.443Z,99,Traverse,county,whiting-r,Libertarian,25
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97.79,Mississippi,state,wicker-r,Republican,720211
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97.79,Mississippi,state,pinkins-t,Democrat,416176
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,DeSoto,county,wicker-r,Republican,48666
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,DeSoto,county,pinkins-t,Democrat,28556
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Hinds,county,pinkins-t,Democrat,52142
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Hinds,county,wicker-r,Republican,21232
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,96.7,Harrison,county,wicker-r,Republican,48670
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,96.7,Harrison,county,pinkins-t,Democrat,24584
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Rankin,county,wicker-r,Republican,48987
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Rankin,county,pinkins-t,Democrat,16530
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,91,Jackson,county,wicker-r,Republican,36417
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,91,Jackson,county,pinkins-t,Democrat,14631
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Madison,county,wicker-r,Republican,26547
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Madison,county,pinkins-t,Democrat,17262
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lee,county,wicker-r,Republican,22964
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lee,county,pinkins-t,Democrat,9500
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lamar,county,wicker-r,Republican,20782
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lamar,county,pinkins-t,Democrat,6785
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Jones,county,wicker-r,Republican,20215
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Jones,county,pinkins-t,Democrat,7198
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Forrest,county,wicker-r,Republican,16625
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Forrest,county,pinkins-t,Democrat,10741
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Pearl River,county,wicker-r,Republican,19805
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Pearl River,county,pinkins-t,Democrat,3920
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lauderdale,county,wicker-r,Republican,14768
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lauderdale,county,pinkins-t,Democrat,8553
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lafayette,county,wicker-r,Republican,14497
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lafayette,county,pinkins-t,Democrat,8249
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lowndes,county,wicker-r,Republican,12423
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lowndes,county,pinkins-t,Democrat,9755
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Hancock,county,wicker-r,Republican,16743
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Hancock,county,pinkins-t,Democrat,4089
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Warren,county,wicker-r,Republican,9492
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Warren,county,pinkins-t,Democrat,7902
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97,Lincoln,county,wicker-r,Republican,11422
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97,Lincoln,county,pinkins-t,Democrat,3992
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Pike,county,wicker-r,Republican,8121
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Pike,county,pinkins-t,Democrat,7033
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Alcorn,county,wicker-r,Republican,12567
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Alcorn,county,pinkins-t,Democrat,2275
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,85,Oktibbeha,county,wicker-r,Republican,7743
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,85,Oktibbeha,county,pinkins-t,Democrat,7067
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Marshall,county,wicker-r,Republican,8047
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Marshall,county,pinkins-t,Democrat,6588
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Monroe,county,wicker-r,Republican,9659
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Monroe,county,pinkins-t,Democrat,4242
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97,Pontotoc,county,wicker-r,Republican,11406
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97,Pontotoc,county,pinkins-t,Democrat,2259
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Panola,county,wicker-r,Republican,6903
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Panola,county,pinkins-t,Democrat,4971
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Marion,county,wicker-r,Republican,7733
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Marion,county,pinkins-t,Democrat,3202
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,83,Tate,county,wicker-r,Republican,7788
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,83,Tate,county,pinkins-t,Democrat,3040
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,George,county,wicker-r,Republican,9515
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,George,county,pinkins-t,Democrat,1198
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Neshoba,county,wicker-r,Republican,8183
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Neshoba,county,pinkins-t,Democrat,2513
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Union,county,wicker-r,Republican,9118
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Union,county,pinkins-t,Democrat,1490
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Itawamba,county,wicker-r,Republican,9336
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Itawamba,county,pinkins-t,Democrat,1113
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Washington,county,pinkins-t,Democrat,6609
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Washington,county,wicker-r,Republican,3794
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Bolivar,county,pinkins-t,Democrat,6128
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Bolivar,county,wicker-r,Republican,4030
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Prentiss,county,wicker-r,Republican,8412
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Prentiss,county,pinkins-t,Democrat,1691
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Copiah,county,wicker-r,Republican,5396
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Copiah,county,pinkins-t,Democrat,4550
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Grenada,county,wicker-r,Republican,5596
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Grenada,county,pinkins-t,Democrat,3902
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Simpson,county,wicker-r,Republican,6419
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Simpson,county,pinkins-t,Democrat,2993
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Tippah,county,wicker-r,Republican,7754
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Tippah,county,pinkins-t,Democrat,1509
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,78.49,Adams,county,pinkins-t,Democrat,5032
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,78.49,Adams,county,wicker-r,Republican,4090
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Clay,county,pinkins-t,Democrat,4849
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Clay,county,wicker-r,Republican,4188
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Wayne,county,wicker-r,Republican,5981
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Wayne,county,pinkins-t,Democrat,3054
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Tishomingo,county,wicker-r,Republican,7768
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Tishomingo,county,pinkins-t,Democrat,1031
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Covington,county,wicker-r,Republican,5845
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Covington,county,pinkins-t,Democrat,2865
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Scott,county,wicker-r,Republican,5466
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Scott,county,pinkins-t,Democrat,3066
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Winston,county,wicker-r,Republican,4908
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Winston,county,pinkins-t,Democrat,3405
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Leake,county,wicker-r,Republican,5178
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Leake,county,pinkins-t,Democrat,3078
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Newton,county,wicker-r,Republican,5841
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Newton,county,pinkins-t,Democrat,2267
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Yazoo,county,wicker-r,Republican,4319
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Yazoo,county,pinkins-t,Democrat,3698
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,95.62,Jasper,county,wicker-r,Republican,4169
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,95.62,Jasper,county,pinkins-t,Democrat,3632
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Leflore,county,pinkins-t,Democrat,5056
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Leflore,county,wicker-r,Republican,2699
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Stone,county,wicker-r,Republican,6200
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Stone,county,pinkins-t,Democrat,1478
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Sunflower,county,pinkins-t,Democrat,4548
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Sunflower,county,wicker-r,Republican,3007
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Smith,county,wicker-r,Republican,6087
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Smith,county,pinkins-t,Democrat,1424
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Clarke,county,wicker-r,Republican,5097
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Clarke,county,pinkins-t,Democrat,2325
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Chickasaw,county,wicker-r,Republican,4072
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Chickasaw,county,pinkins-t,Democrat,2994
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Amite,county,wicker-r,Republican,4495
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Amite,county,pinkins-t,Democrat,2293
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Attala,county,wicker-r,Republican,3872
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Attala,county,pinkins-t,Democrat,2287
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lawrence,county,wicker-r,Republican,4083
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Lawrence,county,pinkins-t,Democrat,1847
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Calhoun,county,wicker-r,Republican,4372
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Calhoun,county,pinkins-t,Democrat,1499
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Yalobusha,county,wicker-r,Republican,3590
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Yalobusha,county,pinkins-t,Democrat,2230
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Holmes,county,pinkins-t,Democrat,4485
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Holmes,county,wicker-r,Republican,1295
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Coahoma,county,pinkins-t,Democrat,3940
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Coahoma,county,wicker-r,Republican,1660
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Greene,county,wicker-r,Republican,4705
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Greene,county,pinkins-t,Democrat,889
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Perry,county,wicker-r,Republican,4365
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Perry,county,pinkins-t,Democrat,1073
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Jeff Davis,county,pinkins-t,Democrat,2930
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Jeff Davis,county,wicker-r,Republican,2359
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Walthall,county,wicker-r,Republican,3235
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Walthall,county,pinkins-t,Democrat,1930
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Webster,county,wicker-r,Republican,4200
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Webster,county,pinkins-t,Democrat,853
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Tallahatchie,county,pinkins-t,Democrat,2537
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Tallahatchie,county,wicker-r,Republican,2476
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Montgomery,county,wicker-r,Republican,2691
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Montgomery,county,pinkins-t,Democrat,1693
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Carroll,county,wicker-r,Republican,3066
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Carroll,county,pinkins-t,Democrat,1121
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Franklin,county,wicker-r,Republican,2802
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Franklin,county,pinkins-t,Democrat,1194
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Benton,county,wicker-r,Republican,2512
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Benton,county,pinkins-t,Democrat,1277
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Choctaw,county,wicker-r,Republican,2832
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Choctaw,county,pinkins-t,Democrat,923
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Claiborne,county,pinkins-t,Democrat,2789
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Claiborne,county,wicker-r,Republican,702
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Noxubee,county,pinkins-t,Democrat,2387
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Noxubee,county,wicker-r,Republican,1101
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Kemper,county,pinkins-t,Democrat,1872
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Kemper,county,wicker-r,Republican,1606
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Humphreys,county,pinkins-t,Democrat,2338
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Humphreys,county,wicker-r,Republican,1067
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Jefferson,county,pinkins-t,Democrat,2633
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Jefferson,county,wicker-r,Republican,691
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97,Wilkinson,county,pinkins-t,Democrat,1710
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,97,Wilkinson,county,wicker-r,Republican,1136
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Quitman,county,pinkins-t,Democrat,1627
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Quitman,county,wicker-r,Republican,948
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Tunica,county,pinkins-t,Democrat,1751
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,98.99,Tunica,county,wicker-r,Republican,810
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Sharkey,county,pinkins-t,Democrat,1222
Mississippi,U.S. Senate,2024-11-10T23:03:26.451Z,99,Sharkey,county,wicker-r,Republican,555
